행정구역명,TP_BUZ_NO,업종코드,bizesId,상호,소분류,adongCd,행정동,lon,lat
전북특별자치도 익산시,8006,I212,MA0101202502A0011437,알보커피바,카페,52140652,어양동,126.983814576462,35.964024690839
전북특별자치도 익산시,8006,I212,MA0101202502A0064315,청춘카페,카페,52140610,모현동,126.945650620744,35.9569928189004
전북특별자치도 익산시,8006,I212,MA0101202504A0097803,그녀의아침,카페,52140647,영등2동,126.973161002827,35.9640768554688
전북특별자치도 익산시,8006,I212,MA0101202504A0089036,컴포즈커피익산배산점,카페,52140610,모현동,126.932829491852,35.9521196297691
전북특별자치도 익산시,8006,I212,MA0101202502A0118595,요아정익산,카페,52140580,마동,126.966532588653,35.9355148534595
전북특별자치도 익산시,8006,I212,MA0101202412A0010617,메가엠지씨커피익산영등,카페,52140646,영등1동,126.971622830564,35.9563348522487
전북특별자치도 익산시,8006,I212,MA0101202502A0008029,메가엠지씨커피익산부송우남점,카페,52140690,삼성동,126.998348295047,35.9594564864501
전북특별자치도 익산시,8006,I212,MA0101202504A0022281,말라키,카페,52140647,영등2동,126.971599250961,35.9602732655823
전북특별자치도 익산시,8006,I212,MA0101202412A0042004,쉬즈베이글,카페,52140690,삼성동,126.984690670951,35.9624296122223
전북특별자치도 익산시,8006,I212,MA0101202504A0058990,빽다방익산역,카페,52140620,송학동,126.942758126662,35.9406970307186
전북특별자치도 익산시,8006,I212,MA0101202502A0111954,카페일리터익산,카페,52140646,영등1동,126.971492079327,35.9500261356892
전북특별자치도 익산시,8006,I212,MA0101202502A0072360,카페플로우,카페,52140690,삼성동,126.992650240954,35.9618986323524
전북특별자치도 익산시,8006,I212,MA0101202502A0032368,청년카페익산지역자활센터,카페,52140410,왕궁면,127.088128177491,35.9796839719252
전북특별자치도 익산시,8006,I212,MA0106202501A0500241,스타벅스,카페,52140647,영등2동,126.980222608081,35.9645648961217
전북특별자치도 익산시,8006,I212,MA0101202506A0004817,시에나브런치,카페,52140647,영등2동,126.980700083799,35.9613655741943
전북특별자치도 익산시,8006,I212,MA0101202505A0001475,커피로드뷰익산,카페,52140652,어양동,126.979560732784,35.9518212507863
전북특별자치도 익산시,8006,I212,MA0101202507A0026668,메가엠지씨커피익산금마,카페,52140400,금마면,127.052475261188,35.9893390741824
전북특별자치도 익산시,8006,I212,MA0101202502A0098507,빽다방익산금마점,카페,52140400,금마면,127.05225457185,35.9910064555268
전북특별자치도 익산시,8006,I212,MA0101202502A0045015,카페글피,카페,52140595,남중동,126.959322499973,35.9488600270184
전북특별자치도 익산시,8006,I212,MA0101202502A0023763,청춘카페,카페,52140250,함열읍,126.966205798066,36.0781708864534
전북특별자치도 익산시,8006,I212,MA0101202505A0016836,텐퍼센트커피익산예술의전당점,카페,52140652,어양동,126.988627604064,35.9518585019816
전북특별자치도 익산시,8006,I212,MA0101202506A0025231,아이갓에브리씽카페익산,카페,52140595,남중동,126.957914978785,35.9486342314037
전북특별자치도 익산시,8006,I212,MA0101202507A0014813,거리에서다,카페,52140610,모현동,126.946631367664,35.9491524647137
전북특별자치도 익산시,8006,I212,MA0101202506A0004357,카페에그,카페,52140647,영등2동,126.980023775421,35.9617259593489
전북특별자치도 익산시,8006,I212,MA0101202504A0047209,제니카페,카페,52140610,모현동,126.940467281377,35.9511232837617
전북특별자치도 익산시,8006,I212,MA0101202506A0014020,더벤티익산평화하늘채점,카페,52140530,평화동,126.946663158769,35.9348317372328
전북특별자치도 익산시,8006,I212,MA0101202411A0054826,이리온,카페,52140610,모현동,126.938029462629,35.9502478460356
전북특별자치도 익산시,8006,I212,MA0101202411A0109454,카페모드,카페,52140646,영등1동,126.966871521098,35.9465551694614
전북특별자치도 익산시,8006,I212,MA0101202411A0059608,메가엠지씨커피익산마동풍경채점,카페,52140580,마동,126.969291569134,35.9365970829623
전북특별자치도 익산시,8006,I212,MA0101202509A0026204,동네카페,카페,52140330,함라면,126.91045149099,36.0590633047999
전북특별자치도 익산시,8006,I212,MA0101202507A0040772,이도커피,카페,52140520,중앙동,126.94930827379,35.9402223169018
전북특별자치도 익산시,8006,I212,MA0101202505A0062361,"카페,온유",카페,52140570,동산동,126.961603181647,35.9312775324012
전북특별자치도 익산시,8006,I212,MA0101202507A0008849,커피하임,카페,52140652,어양동,126.978961337627,35.9550205519719
전북특별자치도 익산시,8006,I212,MA0101202505A0025322,더벤티팔봉점,카페,52140670,팔봉동,127.004201446935,35.9619168086572
전북특별자치도 익산시,8006,I212,MA0101202509A0001016,빌리,카페,52140610,모현동,126.934096679986,35.9478033872448
전북특별자치도 익산시,8006,I212,MA0101202509A0027100,컴포즈커피익산원광대점,카페,52140656,신동,126.957751864236,35.9635497013348
전북특별자치도 익산시,8006,I212,MA0101202507A0035981,세인트빈스커피,카페,52140390,여산면,127.083311180867,36.0594733527698
전북특별자치도 익산시,8006,I212,MA0101202509A0037730,텐퍼센트커피익산선화로점,카페,52140646,영등1동,126.969576024558,35.9461953887033
전북특별자치도 익산시,8006,I212,MA0101202601A0019545,카페윤,카페,52140670,팔봉동,127.003158726258,35.9450095634455
전북특별자치도 익산시,8006,I212,MA0101202512A0033957,포카포카,카페,52140400,금마면,127.053828197629,35.9893745242048
전북특별자치도 익산시,8006,I212,MA0101202508A0030996,이디야커피,카페,52140570,동산동,126.965313809476,35.9349827738418
전북특별자치도 익산시,8006,I212,MA0101202508A0020436,더벤티익산부송라온점,카페,52140690,삼성동,126.98711777543,35.9664944857563
전북특별자치도 익산시,8006,I212,MA010120220807303961,빈앤빈,카페,52140656,신동,126.957685632889,35.9630179468524
전북특별자치도 익산시,8006,I212,MA010120220806420231,서서히,카페,52140430,삼기면,126.970324071075,36.0204574434415
전북특별자치도 익산시,8006,I212,MA010120220808661004,메가엠지씨커피익산,카페,52140610,모현동,126.943419963138,35.9450773817929
전북특별자치도 익산시,8006,I212,MA010120220806341762,카페218,카페,52140690,삼성동,126.993005662245,35.9541660135443
전북특별자치도 익산시,8006,I212,MA010120220810040707,꼴랑지,카페,52140647,영등2동,126.980100587665,35.9648622848465
전북특별자치도 익산시,8006,I212,MA010120220800844043,컨셉1,카페,52140610,모현동,126.943571072441,35.9507823115209
전북특별자치도 익산시,8006,I212,MA010120220807397848,투썸플레이스원광대점,카페,52140656,신동,126.957675614726,35.9610171917979
전북특별자치도 익산시,8006,I212,MA010120220812888635,로하ROHA,카페,52140656,신동,126.943666681715,35.9722318551428
전북특별자치도 익산시,8006,I212,MA010120220807318962,커피볶는마을,카페,52140647,영등2동,126.972973049029,35.9625897684885
전북특별자치도 익산시,8006,I212,MA010120220812515148,더착한커피,카페,52140690,삼성동,126.990167415257,35.9590685618697
전북특별자치도 익산시,8006,I212,MA0101202411A0022317,상상락원익산원광대점,카페,52140656,신동,126.958052687964,35.960701890327
전북특별자치도 익산시,8006,I212,MA0101202411A0072477,블루샥익산,카페,52140610,모현동,126.940001456248,35.9515105854198
전북특별자치도 익산시,8006,I212,MA0101202411A0093070,카페362세계유산,카페,52140400,금마면,127.053338981946,35.9874731359984
전북특별자치도 익산시,8006,I212,MA0101202411A0144694,도도한커피,카페,52140570,동산동,126.961857060894,35.9333414618832
전북특별자치도 익산시,8006,I212,MA0101202411A0109573,유즈,카페,52140410,왕궁면,127.090534140566,35.9698406701014
전북특별자치도 익산시,8006,I212,MA0101202411A0002745,익산카페청풍명월,카페,52140380,망성면,127.038687132894,36.0946887824092
전북특별자치도 익산시,8006,I212,MA0101202503A0018003,몽뜨레,카페,52140350,성당면,126.936471755579,36.0682724026398
전북특별자치도 익산시,8006,I212,MA0101202505A0054933,카페우히,카페,52140580,마동,126.961057588658,35.9365946942655
전북특별자치도 익산시,8006,I212,MA0101202502A0085549,하마커피,카페,52140646,영등1동,126.971035841236,35.9549468017713
전북특별자치도 익산시,8006,I212,MA0101202504A0034238,할리스커피부송점,카페,52140690,삼성동,126.989036400846,35.961402674868
전북특별자치도 익산시,8006,I212,MA0101202503A0053123,투썸플레이스익산마동자이그랜드점,카페,52140580,마동,126.96491213852,35.941147159592
전북특별자치도 익산시,8006,I212,MA0101202504A0091421,카페아이즈,카페,52140560,인화동,126.95478400665,35.9385752299991
전북특별자치도 익산시,8006,I212,MA0101202504A0043514,몽땅,카페,52140595,남중동,126.956913961748,35.9550416994273
전북특별자치도 익산시,8006,I212,MA0101202502A0068282,금종제과,카페,52140520,중앙동,126.951113901394,35.941574929683
전북특별자치도 익산시,8006,I212,MA0101202503A0080189,고유,카페,52140656,신동,126.957043654336,35.961179190383
전북특별자치도 익산시,8006,I212,MA0101202505A0063845,그릭요거,카페,52140646,영등1동,126.968044971179,35.9500252674588
전북특별자치도 익산시,8006,I212,MA0101202504A0111535,철희커피,카페,52140560,인화동,126.951364573985,35.9303906019449
전북특별자치도 익산시,8006,I212,MA0101202412A0036162,마라나타,카페,52140595,남중동,126.956707749399,35.9469845299966
전북특별자치도 익산시,8006,I212,MA0101202412A0019124,메가엠지씨커피익산황등오투점,카페,52140320,황등면,126.944299980915,36.0018828019876
전북특별자치도 익산시,8006,I212,MA0101202502A0109171,더리터평동로점,카페,52140570,동산동,126.959011494698,35.9286720796346
전북특별자치도 익산시,8006,I212,MA0101202411A0148769,디저트39부송점,카페,52140690,삼성동,126.98855951725,35.9628265887351
전북특별자치도 익산시,8006,I212,MA0101202504A0109780,나우커피팔봉,카페,52140670,팔봉동,127.015509130394,35.9637544083819
전북특별자치도 익산시,8006,I212,MA0101202503A0009650,공차익산,카페,52140647,영등2동,126.976532514889,35.959364079424
전북특별자치도 익산시,8006,I212,MA0101202502A0070772,설빙익산,카페,52140580,마동,126.964072654724,35.9349553715044
전북특별자치도 익산시,8006,I212,MA010120220803530350,빽다방익산영등,카페,52140646,영등1동,126.970791498136,35.95625354118
전북특별자치도 익산시,8006,I212,MA010120220808993150,다락방,카페,52140656,신동,126.956245557583,35.961070753317
전북특별자치도 익산시,8006,I212,MA010120220807327638,천다향,카페,52140520,중앙동,126.951967274415,35.9415752741886
전북특별자치도 익산시,8006,I212,MA010120220812007528,우주노래연습장,카페,52140610,모현동,126.93840556227,35.9512213799477
전북특별자치도 익산시,8006,I212,MA010120220813578481,오늘,카페,52140400,금마면,127.023863185806,36.021819599051
전북특별자치도 익산시,8006,I212,MA010120220806455269,메가엠지씨커피원광대점,카페,52140656,신동,126.956854406583,35.9626391303844
전북특별자치도 익산시,8006,I212,MA010120220801318491,카페글램,카페,52140690,삼성동,126.991253473063,35.9617273031723
전북특별자치도 익산시,8006,I212,MA010120220804473275,황토다원,카페,52140656,신동,126.965299340341,35.968076340198
전북특별자치도 익산시,8006,I212,MA010120220813943728,옥다방,카페,52140595,남중동,126.959375750417,35.9530958781835
전북특별자치도 익산시,8006,I212,MA010120220807367056,이디야커피익산,카페,52140595,남중동,126.957605317354,35.947354359451
전북특별자치도 익산시,8006,I212,MA010120220810013044,코드카페,카페,52140646,영등1동,126.97184596631,35.9522793219755
전북특별자치도 익산시,8006,I212,MA0101202409A0218205,이디야커피송학점,카페,52140620,송학동,126.937175527921,35.9368369194868
전북특별자치도 익산시,8006,I212,MA0101202409A0206872,대추꽃갤러리카페,카페,52140250,함열읍,126.957433739948,36.0810520015649
전북특별자치도 익산시,8006,I212,MA0101202411A0085465,영이크레페,카페,52140580,마동,126.961590722764,35.9341254589787
전북특별자치도 익산시,8006,I212,MA0101202412A0063561,꽃마리댁,카페,52140250,함열읍,126.974498961743,36.0780467667957
전북특별자치도 익산시,8006,I212,MA0101202411A0138686,백송다방,카페,52140580,마동,126.959361602546,35.9374322882805
전북특별자치도 익산시,8006,I212,MA0101202412A0065784,왕궁카페,카페,52140420,춘포면,127.057183620243,35.9213653741924
전북특별자치도 익산시,8006,I212,MA0103202411C0001970,토담다방,카페,52140610,모현동,126.943759475756,35.9508184495909
전북특별자치도 익산시,8006,I212,MA0101202411A0059470,쌀콩쌀콩,카페,52140670,팔봉동,127.014145822544,35.9651785346395
전북특별자치도 익산시,8006,I212,MA0101202411A0025702,더벤티영등,카페,52140646,영등1동,126.972166018883,35.9562448554179
전북특별자치도 익산시,8006,I212,MA0101202406A0232911,컴포즈커피익산덕기점,카페,52140670,팔봉동,127.040560332342,35.9798356538403
전북특별자치도 익산시,8006,I212,MA0101202412A0060596,카페DAON,카페,52140620,송학동,126.928781930703,35.9417890681771
전북특별자치도 익산시,8006,I212,MA0101202501A0042490,컴포즈커피익산부송라온점,카페,52140690,삼성동,126.98590939003,35.9664042260726
전북특별자치도 익산시,8006,I212,MA0101202501A0045633,포레바움,카페,52140646,영등1동,126.977576329784,35.9529925096573
전북특별자치도 익산시,8006,I212,MA0101202412A0071891,베이리프커피,카페,52140610,모현동,126.933898398155,35.9463342544658
전북특별자치도 익산시,8006,I212,MA0101202501A0035144,더리터,카페,52140610,모현동,126.943584969166,35.946825868515
전북특별자치도 익산시,8006,I212,MA010120220802881941,우리들의정원,카페,52140430,삼기면,127.018027815961,36.0221360488445
전북특별자치도 익산시,8006,I212,MA010120220810131376,설빙익산,카페,52140610,모현동,126.939669705978,35.950492016792
전북특별자치도 익산시,8006,I212,MA010120220809275533,다온유통,카페,52140656,신동,126.955394255304,35.9570148605415
전북특별자치도 익산시,8006,I212,MA010120220812827535,유메이크미,카페,52140656,신동,126.957044991541,35.9587097939907
전북특별자치도 익산시,8006,I212,MA010120220805239649,비올,카페,52140646,영등1동,126.978385159382,35.9542003206469
전북특별자치도 익산시,8006,I212,MA010120220812274072,미당,카페,52140620,송학동,126.931273178934,35.9445393088821
전북특별자치도 익산시,8006,I212,MA010120220807318583,투썸플레이스익산,카페,52140647,영등2동,126.968318309425,35.9594433037098
전북특별자치도 익산시,8006,I212,MA010120220814033685,엘림로스터리,카페,52140520,중앙동,126.952224298846,35.9380515176304
전북특별자치도 익산시,8006,I212,MA010120220810384622,릴렉스인더블랙브릭,카페,52140656,신동,126.954262013517,35.9597542038642
전북특별자치도 익산시,8006,I212,MA010120220806399672,단미,카페,52140652,어양동,126.983437523913,35.9646555067918
전북특별자치도 익산시,8006,I212,MA010120220804662975,황등커피집,카페,52140320,황등면,126.944352207396,36.0064791146366
전북특별자치도 익산시,8006,I212,MA010120220804879961,리카페,카페,52140647,영등2동,126.980567328957,35.9602570279818
전북특별자치도 익산시,8006,I212,MA010120220800301131,오렌지카운티,카페,52140570,동산동,126.956485572591,35.9276888341668
전북특별자치도 익산시,8006,I212,MA010120220805840734,커피깡.패밀리,카페,52140595,남중동,126.960111265171,35.9452463125822
전북특별자치도 익산시,8006,I212,MA0101202406A0047578,하이브루스81,카페,52140570,동산동,126.966202217864,35.9306119945814
전북특별자치도 익산시,8006,I212,MA0101202409A0018643,신스토리,카페,52140610,모현동,126.938637854691,35.9518343427544
전북특별자치도 익산시,8006,I212,MA0101202409A0065703,이디야익산,카페,52140646,영등1동,126.972066366582,35.9559293981397
전북특별자치도 익산시,8006,I212,MA0101202406A0111091,달빛,카페,52140595,남중동,126.95733137732,35.9414961889265
전북특별자치도 익산시,8006,I212,MA0101202406A0491379,아뜰,카페,52140520,중앙동,126.952466781429,35.9402686712855
전북특별자치도 익산시,8006,I212,MA0101202406A0070337,텐퍼센트커피익산모현도서관점,카페,52140610,모현동,126.933808580702,35.9477131045703
전북특별자치도 익산시,8006,I212,MA0101202409A0095532,이디야,카페,52140520,중앙동,126.947490701347,35.9402665977337
전북특별자치도 익산시,8006,I212,MA0101202409A0087295,어나더탑,카페,52140520,중앙동,126.950724779343,35.9435484912716
전북특별자치도 익산시,8006,I212,MA0101202409A0034361,더벤티익산IC점,카페,52140670,팔봉동,127.029956834765,35.9712139275207
전북특별자치도 익산시,8006,I212,MA0101202409A0214261,붐카페,카페,52140647,영등2동,126.97876032526,35.9605811680861
전북특별자치도 익산시,8006,I212,MA0101202409A0047429,빽다방익산마동풍경채점,카페,52140580,마동,126.969291569134,35.9365970829623
전북특별자치도 익산시,8006,I21003,MA010120220805804657,59쌀피자금마점,피자,52140400,금마면,127.052963220746,35.9893749091725
전북특별자치도 익산시,8006,I21003,MA010120220807120107,죠피자,피자,52140570,동산동,126.965824877849,35.9319547414313
전북특별자치도 익산시,8006,I21003,MA010120220814033691,자가제빵선명희피자익산,피자,52140646,영등1동,126.971911374381,35.955379605307
전북특별자치도 익산시,8006,I21003,MA0101202307A0042801,뚠뚠이삼촌,피자,52140652,어양동,126.98078998808,35.9563276572279
전북특별자치도 익산시,8006,I21003,MA010120220809894136,도미노피자익산,피자,52140646,영등1동,126.969429190527,35.953333182532
전북특별자치도 익산시,8006,I21003,MA0101202406A0201847,피자스톰,피자,52140520,중앙동,126.95484899886,35.9412158956971
전북특별자치도 익산시,8006,I21003,MA0101202309A0066503,국가식품클러스터입주기업협의회,피자,52140410,왕궁면,127.085074299095,35.9856793960142
전북특별자치도 익산시,8006,I21003,MA0101202406A0298981,반올림피자,피자,52140656,신동,126.957145201028,35.9578897014317
전북특별자치도 익산시,8006,I21003,MA0101202406A0348795,피자써클,피자,52140610,모현동,126.944991823867,35.947908011386
전북특별자치도 익산시,8006,I21003,MA0101202409A0144847,케이에프씨익산점,피자,52140647,영등2동,126.974127114676,35.9590571634052
전북특별자치도 익산시,8006,I21003,MA0101202409A0036245,노모어피자익산,피자,52140647,영등2동,126.976543658771,35.9591658088263
전북특별자치도 익산시,8006,I21003,MA0101202409A0165334,희희희,피자,52140656,신동,126.960492341961,35.9589813503035
전북특별자치도 익산시,8006,I21003,MA0101202409A0105724,올스타피자,피자,52140646,영등1동,126.97078030378,35.9565509477573
전북특별자치도 익산시,8006,I21003,MA010120220807303074,피자스쿨,피자,52140570,동산동,126.958712243001,35.9287981513147
전북특별자치도 익산시,8006,I21003,MA010120220812091262,아토도,피자,52140656,신동,126.957619542071,35.9622248329179
전북특별자치도 익산시,8006,I21003,MA0101202406A0453047,피자에땅,피자,52140646,영등1동,126.973352899593,35.9538478250205
전북특별자치도 익산시,8006,I21003,MA0101202406A0179561,청년피자,피자,52140656,신동,126.961867045296,35.9586933981947
전북특별자치도 익산시,8006,I21003,MA0101202210A0007346,원가,피자,52140610,모현동,126.936325419992,35.9604580070694
전북특별자치도 익산시,8006,I21003,MA0101202406A0003374,빽보이피자,피자,52140690,삼성동,126.997705322643,35.9603847528899
전북특별자치도 익산시,8006,I21003,MA010120220807324701,걸스푸드,피자,52140250,함열읍,126.959721785306,36.0791512146684
전북특별자치도 익산시,8006,I21003,MA0101202307A0090292,밀리브라운,피자,52140690,삼성동,126.993969725816,35.9579873251235
전북특별자치도 익산시,8006,I21003,MA010120220807318249,임실엔치즈피자,피자,52140580,마동,126.966222049433,35.9360915622576
전북특별자치도 익산시,8006,I21003,MA010120220807318596,피자스쿨익산동부,피자,52140580,마동,126.96606282902,35.9456176520171
전북특별자치도 익산시,8006,I21003,MA0101202307A0085407,시청앞샐러드,피자,52140595,남중동,126.957450132817,35.9473813417885
전북특별자치도 익산시,8006,I21003,MA010120220800051753,고궁,피자,52140656,신동,126.958374364332,35.9603234816752
전북특별자치도 익산시,8006,I21003,MA010120220813574744,피자쿠치나,피자,52140656,신동,126.957176227906,35.9620173904838
전북특별자치도 익산시,8006,I21003,MA010120220807321651,피엠푸드원광대점,피자,52140656,신동,126.957709716822,35.9594310219578
전북특별자치도 익산시,8006,I21003,MA0101202305A0097929,영구스까사맘피자,피자,52140610,모현동,126.940734410346,35.9496363681432
전북특별자치도 익산시,8006,I21003,MA0101202302A0000484,청년피자동산,피자,52140570,동산동,126.965281387553,35.9330991652219
전북특별자치도 익산시,8006,I21003,MA010120220807321485,59쌀피자동산점,피자,52140570,동산동,126.967199521874,35.9306302960864
전북특별자치도 익산시,8006,I21003,MA010120220812616568,피자스쿨,피자,52140646,영등1동,126.971711618467,35.9560284514915
전북특별자치도 익산시,8006,I21003,MA010120220807315255,지정환임실치즈피자,피자,52140610,모현동,126.938334150235,35.9432723927171
전북특별자치도 익산시,8006,I21003,MA010120220805935479,아메리칸하우스,피자,52140656,신동,126.961638677427,35.9724732682186
전북특별자치도 익산시,8006,I21003,MA010120220807312214,지정환임실치즈피자,피자,52140647,영등2동,126.971699189803,35.9597956321153
전북특별자치도 익산시,8006,I21003,MA010120220805359243,스푼까페,피자,52140652,어양동,126.978827973129,35.9563273271532
전북특별자치도 익산시,8006,I21003,MA0101202209A0095860,피자먹다,피자,52140656,신동,126.957176227906,35.9620173904838
전북특별자치도 익산시,8006,I21003,MA010120220812876405,뽕뜨락피자부송점,피자,52140690,삼성동,126.989712629301,35.9613216231758
전북특별자치도 익산시,8006,I21003,MA010120220807317483,피자스쿨익산,피자,52140610,모현동,126.94360796864,35.9456542650623
전북특별자치도 익산시,8006,I21003,MA010120220805930666,크로플덕,피자,52140646,영등1동,126.970081264204,35.9583893054332
전북특별자치도 익산시,8006,I21003,MA010120220805689030,빵긋만두앤김밥,피자,52140560,인화동,126.955564698944,35.9297703714892
전북특별자치도 익산시,8006,I21003,MA010120220812116921,긱스피자,피자,52140647,영등2동,126.978184232663,35.9593103166399
전북특별자치도 익산시,8006,I21003,MA0101202209A0093454,사름,피자,52140656,신동,126.963342100259,35.9571166876961
전북특별자치도 익산시,8006,I21003,MA010120220804911769,무드포레스트,피자,52140652,어양동,126.983814576462,35.964024690839
전북특별자치도 익산시,8006,I21003,MA010120220805260123,하나유통피자나라치킨공주,피자,52140652,어양동,126.983050908402,35.9581304782311
전북특별자치도 익산시,8006,I21003,MA010120220800851028,카페보네궁익산지역자활센터,피자,52140410,왕궁면,127.05581175122,35.9715561704514
전북특별자치도 익산시,8006,I21003,MA010120220804534807,청담피자,피자,52140647,영등2동,126.978793677907,35.9602206780941
전북특별자치도 익산시,8006,I21003,MA010120220808595602,피자헛,피자,52140610,모현동,126.942368369352,35.9432653849911
전북특별자치도 익산시,8006,I21003,MA010120220812540462,도미노피자익산,피자,52140620,송학동,126.940463019356,35.942029753174
전북특별자치도 익산시,8006,I21003,MA010120220808632895,메인존,피자,52140690,삼성동,126.989047695439,35.959888593199
전북특별자치도 익산시,8006,I21003,MA010120220807320214,토스투어,피자,52140646,영등1동,126.967990009491,35.948889688716
전북특별자치도 익산시,8006,I21003,MA0101202512A0007745,피자나라치킨공주익산,피자,52140610,모현동,126.941978237506,35.9463113948353
전북특별자치도 익산시,8006,I21003,MA0101202603A0026931,토핑몬스터피자,피자,52140400,금마면,127.052841477224,35.9897354569498
전북특별자치도 익산시,8006,I21003,MA0101202602A0000447,피자의생명은치즈다,피자,52140647,영등2동,126.976532098956,35.9607700133856
전북특별자치도 익산시,8006,I21003,MA0101202505A0004474,프레드피자,피자,52140656,신동,126.962133325719,35.9581978005182
전북특별자치도 익산시,8006,I21003,MA010120220805099105,뱃살도둑,피자,52140646,영등1동,126.973086291142,35.9555601226168
전북특별자치도 익산시,8006,I21003,MA010120220807317912,피자스쿨부송점,피자,52140690,삼성동,126.991797033947,35.9581764567082
전북특별자치도 익산시,8006,I21003,MA0101202511A0027160,비스트로피자,피자,52140610,모현동,126.950895700947,35.9539038249731
전북특별자치도 익산시,8006,I21003,MA0101202511A0030540,피자나라치킨공주,피자,52140656,신동,126.963296763962,35.9592706374851
전북특별자치도 익산시,8006,I21003,MA010120220807341705,에이치제이,피자,52140646,영등1동,126.975446522607,35.9581922502051
전북특별자치도 익산시,8006,I21003,MA0101202504A0092413,피제이피자,피자,52140647,영등2동,126.978150624429,35.9605900710305
전북특별자치도 익산시,8006,I21003,MA0101202504A0094318,샐러드디자인익산원광지역자활센터,피자,52140646,영등1동,126.96898629669,35.9520983689281
전북특별자치도 익산시,8006,I21003,MA0101202601A0046806,영칼로리포케&샐러드익산,피자,52140647,영등2동,126.97540159259,35.9600938572102
전북특별자치도 익산시,8006,I21003,MA0101202512A0005494,맘스피자익산황등점,피자,52140320,황등면,126.94440106696,36.0000803818758
전북특별자치도 익산시,8006,I21003,MA010120220809987392,파인푸드,피자,52140656,신동,126.960219910347,35.9717157664206
전북특별자치도 익산시,8006,I21003,MA0101202504A0083594,토핑몬스터피자,피자,52140646,영등1동,126.970891565716,35.9554244243283
전북특별자치도 익산시,8006,I21003,MA0101202505A0044231,피나치공익산,피자,52140580,마동,126.963690896847,35.945833256016
전북특별자치도 익산시,8006,I21003,MA0101202504A0078305,피자마루부송점,피자,52140690,삼성동,126.99332649952,35.9614660768789
전북특별자치도 익산시,8006,I21003,MA010120220803330705,언커먼,피자,52140656,신동,126.956768137565,35.958205000206
전북특별자치도 익산시,8006,I21003,MA010120220807278489,피자스쿨원대점,피자,52140656,신동,126.953848894536,35.9648460481357
전북특별자치도 익산시,8006,I21003,MA0101202411A0096819,이유피자&파스타(),피자,52140656,신동,126.965830916224,35.9694103256236
전북특별자치도 익산시,8006,I21003,MA0101202406A0524496,수제B,피자,52140520,중앙동,126.949673318913,35.9412949491849
전북특별자치도 익산시,8006,I21003,MA0101202411A0054091,진스그릴,피자,52140520,중앙동,126.94852204199,35.9392486401506
전북특별자치도 익산시,8006,I21003,MA0101202501A0014571,피엠푸드,피자,52140610,모현동,126.943668896707,35.9535041048412
전북특별자치도 익산시,8006,I21003,MA010120220813776993,영영상점익산18호상점,피자,52140647,영등2동,126.976077728654,35.9603283162236
전북특별자치도 익산시,8006,I21003,MA010120220808415845,피자나라치킨공주,피자,52140570,동산동,126.962932259799,35.9327379653394
전북특별자치도 익산시,8006,I21003,MA010120220810412006,이삭,피자,52140656,신동,126.957430447516,35.9634144018717
전북특별자치도 익산시,8006,I21003,MA0101202409A0086494,엠브이피자,피자,52140647,영등2동,126.97202059716,35.9599849678324
전북특별자치도 익산시,8006,I21003,MA0101202409A0065569,빽보이피자익산,피자,52140610,모현동,126.939462306727,35.9463011398864
전북특별자치도 익산시,8006,I21004,MA0101202406A0446847,뉴욕버거,버거,52140570,동산동,126.957846969484,35.9306003392005
전북특별자치도 익산시,8006,I21004,MA0101202409A0020027,맘스터치피자앤치킨익산시민공원점,버거,52140647,영등2동,126.978782549142,35.9603828992804
전북특별자치도 익산시,8006,I21004,MA010120220807326381,맘스터치원광대점,버거,52140656,신동,126.957397257832,35.9632882166029
전북특별자치도 익산시,8006,I21004,MA010120220805503329,롯데리아부송점,버거,52140690,삼성동,126.99099898831,35.9574644198071
전북특별자치도 익산시,8006,I21004,MA0101202210A0098499,버거킹원광대점,버거,52140656,신동,126.957962132114,35.9642347169225
전북특별자치도 익산시,8006,I21004,MA010120220807324090,롯데리아동산점,버거,52140570,동산동,126.965513278829,35.9349918437454
전북특별자치도 익산시,8006,I21004,MA010120220807325777,롯데리아익산,버거,52140647,영등2동,126.976510288338,35.9595533354469
전북특별자치도 익산시,8006,I21004,MA010120220812019574,뉴욕버거,버거,52140656,신동,126.960219910347,35.9717157664206
전북특별자치도 익산시,8006,I21004,MA010120220807321896,롯데리아익산,버거,52140610,모현동,126.943419963138,35.9450773817929
전북특별자치도 익산시,8006,I21004,MA0101202512A0034443,맘스터치익산황등점,버거,52140320,황등면,126.94440106696,36.0000803818758
전북특별자치도 익산시,8006,I21004,MA010120220807327232,롯데리아익산배산,버거,52140610,모현동,126.938793881545,35.9507349084558
전북특별자치도 익산시,8006,I21004,MA010120220808513631,맘스터치영등학원가점,버거,52140646,영등1동,126.970137412393,35.9564696778905
전북특별자치도 익산시,8006,I21004,MA010120220807313841,롯데리아원광대점,버거,52140656,신동,126.958372708961,35.9634778191563
전북특별자치도 익산시,8006,I21004,MA010120220813982145,롯데리아익산,버거,52140646,영등1동,126.973474340798,35.9553078616781
전북특별자치도 익산시,8006,I21004,MA0101202509A0014877,버거킹익산,버거,52140647,영등2동,126.970136493015,35.9589120383709
전북특별자치도 익산시,8006,I21004,MA0101202508A0009136,버거운버거육군부사관학교점,버거,52140370,낭산면,127.064798461794,36.0605392216148
